equipment_names,equipment_urls
The Carl Martin Andy Timmons Signature Compressor/Limiter,/items/the-carl-martin-andy-timmons-signature-compressor-limiter
BB Preamp Andy Timmons Signature,/items/bb-preamp-andy-timmons-signature
GNI Analog Stereo Dual Chorus,/items/gni-analog-stereo-dual-chorus
JHS Angry Charlie Channel Drive Pedal,/items/jhs-angry-charlie-channel-drive-pedal
TheGigRig G2,/items/thegigrig-g2
GNI Octa Fuzz,/items/gni-octa-fuzz
Boss BD-2 Blues Driver Pedal with Keeley mod,/items/boss-bd-2-blues-driver-pedal-with-keeley-mod
M-Audio EX-P Universal Expression Controller Pedal,/items/m-audio-ex-p-universal-expression-controller-pedal
JHS The AT (Andy Timmons) Signature Channel Drive,/items/jhs-the-at-andy-timmons-signature-channel-drive
Dean Markley Overlord - Classic Tube Overdrive,/items/dean-markley-overlord-classic-tube-overdrive
BBE Supa-Charger Power Supply,/items/bbe-supa-charger-power-supply
Electro-Harmonix Ravish Sitar,/items/electro-harmonix-ravish-sitar
Peterson VS-F StroboFlip Strobe Tuner,/items/peterson-vs-f-stroboflip-strobe-tuner
VOX Clyde McCoy Wah Wah pedal,/items/vox-clyde-mccoy-wah-wah-pedal
Zoom G3,/items/zoom-g3
Boss TU-12 Chromatic Tuner,/items/boss-tu-12-chromatic-tuner
Mutron Octaver,/items/mutron-octaver
Line 6 Pod,/items/line-6-pod
Electro-Harmonix XO Stereo Polyphase,/items/electro-harmonix-xo-stereo-polyphase
Hermida Audio Technology Zendrive Boost Pedal,/items/hermida-audio-technology-zendrive-boost-pedal
Vintage Sitori Sonics Brownies and Cream Effects Pedal,/items/vintage-sitori-sonics-brownies-and-cream-effects-pedal
Vintage Electro-Harmonix Hot Tubes,/items/vintage-electro-harmonix-hot-tubes
Diaz Texas Square Face,/items/diaz-texas-square-face
Oxfuzz II,/items/oxfuzz-ii
